request_id,experiment_id,regime,workload_scenario,concurrency,request_rate,request_duration,best_server,server_1_cpu,server_1_memory,server_1_connections,server_1_response_time,server_1_network_latency,server_2_cpu,server_2_memory,server_2_connections,server_2_response_time,server_2_network_latency,server_3_cpu,server_3_memory,server_3_connections,server_3_response_time,server_3_network_latency,correct_logistic_regression,pred_logistic_regression,correct_random_forest,pred_random_forest,correct_decision_tree,pred_decision_tree,correct_svm,pred_svm,correct_xgboost,pred_xgboost,best_model,num_correct_models
p12_exp_22_mixed_rr_seen_1,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_2,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_3,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_4,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_5,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_6,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_7,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_8,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_9,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_10,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_11,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_12,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_13,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_14,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_15,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_16,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_17,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_18,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_19,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_20,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_21,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_22,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_23,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_24,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_25,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_26,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_27,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_28,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_29,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_30,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_31,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_32,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_33,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_34,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_35,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_36,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_37,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_22_mixed_rr_seen_38,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_22_mixed_rr_seen_39,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_22_mixed_rr_seen_40,p12_exp_22_mixed_rr_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-2,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-2,1,server-2,1,server-2,1,server-2,1,server-2,SVM,5
p12_exp_23_mixed_lc_seen_1,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_2,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_3,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_4,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_5,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_6,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_7,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_8,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_9,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_10,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_11,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_12,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_13,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_14,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_15,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_16,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_17,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_18,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_19,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_20,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_21,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_22,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_23,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_24,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_25,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_26,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_27,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_28,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_29,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_30,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_31,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_32,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_33,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_34,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_35,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_36,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_37,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_38,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_39,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_23_mixed_lc_seen_40,p12_exp_23_mixed_lc_seen,mixed_workload,mixed_workload,6,12.0,0.03,server-1,15.0,25.0,1,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,1,server-1,1,server-1,1,server-1,1,server-1,1,server-1,SVM,5
p12_exp_24_mixed_ml_unseen_1,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_24_mixed_ml_unseen_2,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_24_mixed_ml_unseen_3,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_24_mixed_ml_unseen_4,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_24_mixed_ml_unseen_5,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_24_mixed_ml_unseen_6,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_24_mixed_ml_unseen_7,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
p12_exp_24_mixed_ml_unseen_8,p12_exp_24_mixed_ml_unseen,mixed_workload,mixed_workload,8,16.0,0.025,server-3,15.0,25.0,0,20.0,1.5,15.0,25.0,0,20.0,1.5,15.0,25.0,1,20.0,1.5,1,server-3,1,server-3,1,server-3,1,server-3,1,server-3,SVM,5
